"","Session","CT","NK","Sequence","NS","participant.id_in_session","participant.code","participant.label","participant._is_bot","participant._index_in_pages","participant._max_page_index","participant._current_app_name","participant._round_number","participant._current_page_name","participant.ip_address","participant.time_started","participant.visited","participant.mturk_worker_id","participant.mturk_assignment_id","participant.payoff","player.id_in_group","player.node_id","player.threshold","player.participate","player.user_name","player.avatar_id","player.round_payoff","player.subsession_id","player.group_id","player.payoff","group.id_in_subsession","group.network_id","group.subsession_id","subsession.round_number","session.code","session.label","session.experimenter_name","session.mturk_HITId","session.mturk_HITGroupId","session.comment","session.is_demo"
"1174","S22","Bilateral","Local",4,"Clique",4,"abjurwoo",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:38.033026+00:00",1,NA,NA,57,2,25922,3,1,"Lion",22,100,1729,6925,0,1,5185,1729,4,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1175","S22","Bilateral","Local",5,"Star",5,"b122etdq",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:47.004771+00:00",1,NA,NA,14,2,25927,3,1,"Frog",20,100,1729,6926,0,2,5186,1729,4,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1176","S22","Bilateral","Local",4,"Clique",6,"xwdj63vx",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:57.965754+00:00",1,NA,NA,59,3,25923,1,1,"Crab",35,100,1729,6925,0,1,5185,1729,4,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1177","S22","Bilateral","Local",6,"Circle",7,"guelpwvc",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:59:09.125094+00:00",1,NA,NA,106,2,25932,3,1,"Lizard",38,0,1729,6927,0,3,5187,1729,4,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1178","S22","Bilateral","Local",5,"Star",8,"8izt5yh5",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:59:53.694439+00:00",1,NA,NA,58,3,25928,1,1,"Pig",34,100,1729,6926,0,2,5186,1729,4,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1179","S22","Bilateral","Local",6,"Circle",9,"yhagw2j5",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:01.998578+00:00",1,NA,NA,109,3,25933,1,1,"Wolf",18,100,1729,6927,0,3,5187,1729,4,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1180","S22","Bilateral","Local",4,"Clique",10,"h9wfaq4g",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:09.028065+00:00",1,NA,NA,58,4,25924,3,1,"Lobster",33,100,1729,6925,0,1,5185,1729,4,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1181","S22","Bilateral","Local",4,"Clique",11,"secwqnu0",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:16.240312+00:00",1,NA,NA,4,5,25925,3,1,"Seal",48,100,1729,6925,0,1,5185,1729,4,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1182","S22","Bilateral","Local",6,"Circle",12,"hzikp5jl",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:23.213706+00:00",1,NA,NA,109,4,25934,3,0,"Sheep",47,50,1729,6927,0,3,5187,1729,4,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1183","S22","Bilateral","Local",5,"Star",13,"j88pn8gm",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:39.917953+00:00",1,NA,NA,12,4,25929,3,1,"Snail",50,100,1729,6926,0,2,5186,1729,4,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1184","S22","Bilateral","Local",6,"Circle",14,"ervgsykt",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:48.531796+00:00",1,NA,NA,108,5,25935,3,0,"Octopus",46,50,1729,6927,0,3,5187,1729,4,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1185","S22","Bilateral","Local",5,"Star",15,"qoo76www",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:59.877521+00:00",1,NA,NA,56,5,25930,3,1,"Horse",21,100,1729,6926,0,2,5186,1729,4,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1186","S22","Bilateral","Local",5,"Star",1,"hd3y8sz4",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:57:47.360997+00:00",1,NA,NA,63,1,25941,3,1,"Koala",10,100,1730,6929,0,2,5189,1730,5,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1187","S22","Bilateral","Local",6,"Circle",2,"kwb6tamx",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:12.645486+00:00",1,NA,NA,100,1,25946,3,0,"Fish",26,50,1730,6930,0,3,5190,1730,5,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1188","S22","Bilateral","Local",4,"Clique",3,"0eupxog8",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:27.853119+00:00",1,NA,NA,7,1,25936,3,1,"Swan",31,100,1730,6928,0,1,5188,1730,5,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1189","S22","Bilateral","Local",4,"Clique",4,"abjurwoo",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:38.033026+00:00",1,NA,NA,57,2,25937,1,1,"Crab",35,100,1730,6928,0,1,5188,1730,5,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1190","S22","Bilateral","Local",5,"Star",5,"b122etdq",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:47.004771+00:00",1,NA,NA,14,2,25942,1,1,"Giraffe",49,100,1730,6929,0,2,5189,1730,5,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1191","S22","Bilateral","Local",4,"Clique",6,"xwdj63vx",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:57.965754+00:00",1,NA,NA,59,3,25938,3,1,"Goat",1,100,1730,6928,0,1,5188,1730,5,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1192","S22","Bilateral","Local",6,"Circle",7,"guelpwvc",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:59:09.125094+00:00",1,NA,NA,106,2,25947,1,1,"Deer",36,100,1730,6930,0,3,5190,1730,5,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1193","S22","Bilateral","Local",5,"Star",8,"8izt5yh5",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:59:53.694439+00:00",1,NA,NA,58,3,25943,3,0,"Frog",20,50,1730,6929,0,2,5189,1730,5,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1194","S22","Bilateral","Local",6,"Circle",9,"yhagw2j5",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:01.998578+00:00",1,NA,NA,109,3,25948,3,1,"Tiger",16,100,1730,6930,0,3,5190,1730,5,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1195","S22","Bilateral","Local",4,"Clique",10,"h9wfaq4g",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:09.028065+00:00",1,NA,NA,58,4,25939,1,1,"Rat",9,100,1730,6928,0,1,5188,1730,5,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1196","S22","Bilateral","Local",4,"Clique",11,"secwqnu0",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:16.240312+00:00",1,NA,NA,4,5,25940,1,1,"Sheep",47,100,1730,6928,0,1,5188,1730,5,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1197","S22","Bilateral","Local",6,"Circle",12,"hzikp5jl",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:23.213706+00:00",1,NA,NA,109,4,25949,1,1,"Snake",17,100,1730,6930,0,3,5190,1730,5,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1198","S22","Bilateral","Local",5,"Star",13,"j88pn8gm",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:39.917953+00:00",1,NA,NA,12,4,25944,1,1,"Owl",44,100,1730,6929,0,2,5189,1730,5,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1199","S22","Bilateral","Local",6,"Circle",14,"ervgsykt",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:48.531796+00:00",1,NA,NA,108,5,25950,1,1,"Seal",48,100,1730,6930,0,3,5190,1730,5,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1200","S22","Bilateral","Local",5,"Star",15,"qoo76www",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:59.877521+00:00",1,NA,NA,56,5,25945,1,1,"Lion",22,100,1730,6929,0,2,5189,1730,5,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1201","S22","Bilateral","Local",5,"Clique",1,"hd3y8sz4",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:57:47.360997+00:00",1,NA,NA,63,1,25956,3,1,"Shark",2,100,1731,6932,0,2,5192,1731,6,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1202","S22","Bilateral","Local",6,"Star",2,"kwb6tamx",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:12.645486+00:00",1,NA,NA,100,1,25961,3,0,"Pig",34,50,1731,6933,0,3,5193,1731,6,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1203","S22","Bilateral","Local",4,"Circle",3,"0eupxog8",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:27.853119+00:00",1,NA,NA,7,1,25951,3,0,"Tiger",16,50,1731,6931,0,1,5191,1731,6,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1204","S22","Bilateral","Local",4,"Circle",4,"abjurwoo",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:38.033026+00:00",1,NA,NA,57,2,25952,3,0,"Swan",31,50,1731,6931,0,1,5191,1731,6,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1205","S22","Bilateral","Local",5,"Clique",5,"b122etdq",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:47.004771+00:00",1,NA,NA,14,2,25957,3,1,"Koala",10,100,1731,6932,0,2,5192,1731,6,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1206","S22","Bilateral","Local",4,"Circle",6,"xwdj63vx",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:57.965754+00:00",1,NA,NA,59,3,25953,3,0,"Raccoon",28,50,1731,6931,0,1,5191,1731,6,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1207","S22","Bilateral","Local",6,"Star",7,"guelpwvc",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:59:09.125094+00:00",1,NA,NA,106,2,25962,3,0,"Dog",27,50,1731,6933,0,3,5193,1731,6,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1208","S22","Bilateral","Local",5,"Clique",8,"8izt5yh5",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:59:53.694439+00:00",1,NA,NA,58,3,25958,3,1,"Kangaroo",11,100,1731,6932,0,2,5192,1731,6,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1209","S22","Bilateral","Local",6,"Star",9,"yhagw2j5",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:01.998578+00:00",1,NA,NA,109,3,25963,3,0,"Owl",44,50,1731,6933,0,3,5193,1731,6,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1210","S22","Bilateral","Local",4,"Circle",10,"h9wfaq4g",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:09.028065+00:00",1,NA,NA,58,4,25954,3,1,"Bull",6,0,1731,6931,0,1,5191,1731,6,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1211","S22","Bilateral","Local",4,"Circle",11,"secwqnu0",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:16.240312+00:00",1,NA,NA,4,5,25955,3,1,"Wolf",18,0,1731,6931,0,1,5191,1731,6,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1212","S22","Bilateral","Local",6,"Star",12,"hzikp5jl",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:23.213706+00:00",1,NA,NA,109,4,25964,3,0,"Whale",32,50,1731,6933,0,3,5193,1731,6,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1213","S22","Bilateral","Local",5,"Clique",13,"j88pn8gm",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:39.917953+00:00",1,NA,NA,12,4,25959,3,1,"Frog",20,100,1731,6932,0,2,5192,1731,6,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1214","S22","Bilateral","Local",6,"Star",14,"ervgsykt",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:48.531796+00:00",1,NA,NA,108,5,25965,3,0,"Gorilla",13,50,1731,6933,0,3,5193,1731,6,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1215","S22","Bilateral","Local",5,"Clique",15,"qoo76www",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:59.877521+00:00",1,NA,NA,56,5,25960,3,1,"Elephant",41,100,1731,6932,0,2,5192,1731,6,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1216","S22","Bilateral","Local",5,"Clique",1,"hd3y8sz4",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:57:47.360997+00:00",1,NA,NA,63,1,25971,1,1,"Cow",25,100,1732,6935,0,2,5195,1732,7,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1217","S22","Bilateral","Local",6,"Star",2,"kwb6tamx",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:12.645486+00:00",1,NA,NA,100,1,25976,1,1,"Chicken",23,100,1732,6936,0,3,5196,1732,7,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1218","S22","Bilateral","Local",4,"Circle",3,"0eupxog8",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:27.853119+00:00",1,NA,NA,7,1,25966,1,1,"Tiger",16,100,1732,6934,0,1,5194,1732,7,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1219","S22","Bilateral","Local",4,"Circle",4,"abjurwoo",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:38.033026+00:00",1,NA,NA,57,2,25967,1,1,"Mouse",40,100,1732,6934,0,1,5194,1732,7,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1220","S22","Bilateral","Local",5,"Clique",5,"b122etdq",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:47.004771+00:00",1,NA,NA,14,2,25972,1,1,"Bull",6,100,1732,6935,0,2,5195,1732,7,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1221","S22","Bilateral","Local",4,"Circle",6,"xwdj63vx",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:57.965754+00:00",1,NA,NA,59,3,25968,1,1,"Dolphin",12,100,1732,6934,0,1,5194,1732,7,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1222","S22","Bilateral","Local",6,"Star",7,"guelpwvc",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:59:09.125094+00:00",1,NA,NA,106,2,25977,1,1,"Owl",44,100,1732,6936,0,3,5196,1732,7,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1223","S22","Bilateral","Local",5,"Clique",8,"8izt5yh5",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:59:53.694439+00:00",1,NA,NA,58,3,25973,1,1,"Snake",17,100,1732,6935,0,2,5195,1732,7,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1224","S22","Bilateral","Local",6,"Star",9,"yhagw2j5",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:01.998578+00:00",1,NA,NA,109,3,25978,1,1,"Swan",31,100,1732,6936,0,3,5196,1732,7,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1225","S22","Bilateral","Local",4,"Circle",10,"h9wfaq4g",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:09.028065+00:00",1,NA,NA,58,4,25969,1,1,"Lion",22,100,1732,6934,0,1,5194,1732,7,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1226","S22","Bilateral","Local",4,"Circle",11,"secwqnu0",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:16.240312+00:00",1,NA,NA,4,5,25970,1,1,"Lizard",38,100,1732,6934,0,1,5194,1732,7,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1227","S22","Bilateral","Local",6,"Star",12,"hzikp5jl",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:23.213706+00:00",1,NA,NA,109,4,25979,1,1,"Crocodile",3,100,1732,6936,0,3,5196,1732,7,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1228","S22","Bilateral","Local",5,"Clique",13,"j88pn8gm",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:39.917953+00:00",1,NA,NA,12,4,25974,1,1,"Eagle",5,100,1732,6935,0,2,5195,1732,7,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1229","S22","Bilateral","Local",6,"Star",14,"ervgsykt",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:48.531796+00:00",1,NA,NA,108,5,25980,1,1,"Penguin",37,100,1732,6936,0,3,5196,1732,7,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1230","S22","Bilateral","Local",5,"Clique",15,"qoo76www",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:59.877521+00:00",1,NA,NA,56,5,25975,1,1,"Tuna",42,100,1732,6935,0,2,5195,1732,7,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1231","S22","Bilateral","Local",5,"Clique",1,"hd3y8sz4",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:57:47.360997+00:00",1,NA,NA,63,1,25986,1,1,"Eagle",5,100,1733,6938,0,2,5198,1733,8,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1232","S22","Bilateral","Local",6,"Star",2,"kwb6tamx",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:12.645486+00:00",1,NA,NA,100,1,25991,1,0,"Snake",17,50,1733,6939,0,3,5199,1733,8,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1233","S22","Bilateral","Local",4,"Circle",3,"0eupxog8",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:27.853119+00:00",1,NA,NA,7,1,25981,1,1,"Frog",20,100,1733,6937,0,1,5197,1733,8,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1234","S22","Bilateral","Local",4,"Circle",4,"abjurwoo",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:38.033026+00:00",1,NA,NA,57,2,25982,3,0,"Lion",22,50,1733,6937,0,1,5197,1733,8,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1235","S22","Bilateral","Local",5,"Clique",5,"b122etdq",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:47.004771+00:00",1,NA,NA,14,2,25987,3,1,"Rhino",43,100,1733,6938,0,2,5198,1733,8,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1236","S22","Bilateral","Local",4,"Circle",6,"xwdj63vx",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:57.965754+00:00",1,NA,NA,59,3,25983,3,0,"Rat",9,50,1733,6937,0,1,5197,1733,8,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1237","S22","Bilateral","Local",6,"Star",7,"guelpwvc",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:59:09.125094+00:00",1,NA,NA,106,2,25992,3,0,"Monkey",15,50,1733,6939,0,3,5199,1733,8,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1238","S22","Bilateral","Local",5,"Clique",8,"8izt5yh5",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:59:53.694439+00:00",1,NA,NA,58,3,25988,3,1,"Crab",35,100,1733,6938,0,2,5198,1733,8,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1239","S22","Bilateral","Local",6,"Star",9,"yhagw2j5",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:01.998578+00:00",1,NA,NA,109,3,25993,3,0,"Bee",14,50,1733,6939,0,3,5199,1733,8,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1240","S22","Bilateral","Local",4,"Circle",10,"h9wfaq4g",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:09.028065+00:00",1,NA,NA,58,4,25984,3,0,"Tuna",42,50,1733,6937,0,1,5197,1733,8,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1241","S22","Bilateral","Local",4,"Circle",11,"secwqnu0",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:16.240312+00:00",1,NA,NA,4,5,25985,3,1,"Bear",29,0,1733,6937,0,1,5197,1733,8,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1242","S22","Bilateral","Local",6,"Star",12,"hzikp5jl",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:23.213706+00:00",1,NA,NA,109,4,25994,3,1,"Rabbit",7,0,1733,6939,0,3,5199,1733,8,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1243","S22","Bilateral","Local",5,"Clique",13,"j88pn8gm",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:39.917953+00:00",1,NA,NA,12,4,25989,3,1,"Duck",24,100,1733,6938,0,2,5198,1733,8,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1244","S22","Bilateral","Local",6,"Star",14,"ervgsykt",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:48.531796+00:00",1,NA,NA,108,5,25995,3,0,"Tiger",16,50,1733,6939,0,3,5199,1733,8,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1245","S22","Bilateral","Local",5,"Clique",15,"qoo76www",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 17:00:59.877521+00:00",1,NA,NA,56,5,25990,3,1,"Beaver",4,100,1733,6938,0,2,5198,1733,8,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1246","S22","Bilateral","Local",5,"Clique",1,"hd3y8sz4",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:57:47.360997+00:00",1,NA,NA,63,1,26001,1,1,"Snail",50,100,1734,6941,0,2,5201,1734,9,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1247","S22","Bilateral","Local",6,"Star",2,"kwb6tamx",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:12.645486+00:00",1,NA,NA,100,1,26006,1,1,"Crab",35,100,1734,6942,0,3,5202,1734,9,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1248","S22","Bilateral","Local",4,"Circle",3,"0eupxog8",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:27.853119+00:00",1,NA,NA,7,1,25996,1,1,"Owl",44,100,1734,6940,0,1,5200,1734,9,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1249","S22","Bilateral","Local",4,"Circle",4,"abjurwoo",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:38.033026+00:00",1,NA,NA,57,2,25997,3,0,"Snake",17,50,1734,6940,0,1,5200,1734,9,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
"1250","S22","Bilateral","Local",5,"Clique",5,"b122etdq",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-08-13 16:58:47.004771+00:00",1,NA,NA,14,2,26002,3,1,"Raccoon",28,100,1734,6941,0,2,5201,1734,9,"j0bmhbzp","ESSL Aug 13 10am 1A session 22","Monica & Gizem",NA,NA,NA,0
